ark_id,url,title,collection,room,current_location,is_on_display,artist_name,artist_wikidata,height_cm,width_cm,materials_and_techniques,place_of_creation,provenance,acquisition_mode,acquisition_year,start_year,end_year,tags,tag_count,is_mnr,creation_year,painting_age,years_in_collection,area_cm2,has_known_artist,area_quartile,collection_age_band,acquisition_type_en
cl010060855,https://collections.louvre.fr/ark:/53355/cl010060855,Le Festin de l'Enfant prodigue,Département des Peintures,"Salle 857, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 857 - David Teniers le Jeune (1610-1690)",1,"Teniers, David II",Q335022,,,huile sur métal (cuivre),,,ancienne collection royale/de la Couronne,,1644.0,,,0,False,1644.0,382.0,,,1,,,Historic Collection
cl010060856,https://collections.louvre.fr/ark:/53355/cl010060856,Le Reniement de saint Pierre dans un corps de garde avec des joueurs de cartes,Département des Peintures,"Salle 854, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 854 - Le paysage flamand",1,"Teniers, David II",Q335022,,,huile sur métal (cuivre),,,ancienne collection royale/de la Couronne,,1646.0,,,0,False,1646.0,380.0,,,1,,,Historic Collection
cl010060857,https://collections.louvre.fr/ark:/53355/cl010060857,Intérieur d'église avec famille au premier plan,Département des Peintures,"Salle 803, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 803 - La peinture flamande vers 1600",1,"Steenwyck II, Hendrik van",Q709393,,,huile sur toile,,,attesté au Louvre,,1640.0,,,0,False,1640.0,386.0,,,1,,,Other
cl010060858,https://collections.louvre.fr/ark:/53355/cl010060858,Intérieur d'église avec visiteurs,Département des Peintures,,non exposé,0,"Steenwyck II, Hendrik van",Q709393,,,huile sur métal (cuivre),,,attesté au Louvre,,1608.0,,,0,False,1608.0,418.0,,,1,,,Other
cl010060859,https://collections.louvre.fr/ark:/53355/cl010060859,Intérieur d'église avec un sacristain ou un clerc désignant un retable à des visiteurs,Département des Peintures,,non exposé,0,"Steenwyck II, Hendrik van",Q709393,,,huile sur métal (cuivre),,,attesté au Louvre,,1608.0,,,0,False,1608.0,418.0,,,1,,,Other
cl010060860,https://collections.louvre.fr/ark:/53355/cl010060860,"Jésus chez Marthe et Marie, dans une perspective d'architecture",Département des Peintures,"Salle 839, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 839 - Peinture de genre, Leyde",1,"Steenwyck II, Hendrik van",Q709393,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1620.0,,,0,False,1620.0,406.0,,,1,,,Historic Collection
cl010060861,https://collections.louvre.fr/ark:/53355/cl010060861,Vue des environs de Bruxelles (vue de fantaisie),Département des Peintures,"Salle 803, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 803 - La peinture flamande vers 1600",1,"Stalbemt, Adriaen van",Q367895,,,huile sur toile,,,attesté au Louvre,,1600.0,1650.0,,0,False,1625.0,401.0,,,1,,,Other
cl010060862,https://collections.louvre.fr/ark:/53355/cl010060862,"Fruits et légumes avec un singe, un perroquet et un écureuil",Département des Peintures,"Salle 853, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 853 - Antoon van Dyck (1599-1641) (ex-salle 24)",1,"Snyders, Frans",Q29231,,,huile sur bois,,,saisie révolutionnaire,1794.0,1620.0,,,0,False,1620.0,406.0,232.0,,1,,100+,Historic Collection
cl010060863,https://collections.louvre.fr/ark:/53355/cl010060863,Représentation présumée de la bataille de la Montagne Blanche près de Prague (1620),Département des Peintures,"Salle 807, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 807 - La peinture flamande vers 1600",1,"Snayers, Pieter",Q673615,,,huile sur métal (cuivre),,,ancienne collection royale/de la Couronne,1805.0,1600.0,1650.0,,0,False,1625.0,401.0,221.0,,1,,100+,Historic Collection
cl010060864,https://collections.louvre.fr/ark:/53355/cl010060864,Marche de cavaliers dans un paysage montagneux,Département des Peintures,,non exposé,0,"Snayers, Pieter",Q673615,,,huile sur toile,,,attesté au Louvre,,1600.0,1650.0,,0,False,1625.0,401.0,,,1,,,Other
cl010060865,https://collections.louvre.fr/ark:/53355/cl010060865,Saint François d'Assise en extase se voit réconforté par des anges après sa stigmatisation,Département des Peintures,"Salle 848, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 848 - Jacob Jordaens (1593-1678)",1,"Seghers, Geerart",,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1620.0,1624.0,,0,False,1622.0,404.0,,,1,,,Historic Collection
cl010060866,https://collections.louvre.fr/ark:/53355/cl010060866,Sainte Madeleine méditant dans la solitude,Département des Peintures,"Salle 859, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 859 - Flandres, Hollande",1,"Werff, Adriaen van der",Q368053,,,"huile sur bois (B. (transposé de B. sur B. au début du XIXe s.). H. 0,60 ; L. 0,46.)",,,ancienne collection royale/de la Couronne,,1675.0,1725.0,,0,False,1700.0,326.0,,,1,,,Historic Collection
cl010060867,https://collections.louvre.fr/ark:/53355/cl010060867,"Départ d'une troupe orientale, dit autrefois Les Corsaires repoussés ou encore L’Embarquement d’un général avec sa troupe et adieux des parents à ses soldats",Département des Peintures,"Salle 845, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 845 - La Hollande et l’Italie",1,"Weenix, Jan Baptist",Q875076,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1647.0,1652.0,,0,False,1649.5,376.5,,,1,,,Historic Collection
cl010060868,https://collections.louvre.fr/ark:/53355/cl010060868,"Thomyris reine des Scythes fait plonger la tête du roi perse Cyrus dans un vase rempli de sang, pour venger son fils",Département des Peintures,"Salle 802, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,1808.0,1620.0,1625.0,,0,False,1622.5,403.5,218.0,,1,,100+,Historic Collection
cl010060869,https://collections.louvre.fr/ark:/53355/cl010060869,La Vierge à l'Enfant entourée des saints Innocents,Département des Peintures,"Salle 855, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 855 - Pierre Paul Rubens (1577-1640)",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1618.0,,,0,False,1618.0,408.0,,,1,,,Historic Collection
cl010060870,https://collections.louvre.fr/ark:/53355/cl010060870,L'Adoration des Mages,Département des Peintures,"Salle 802, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1626.0,1627.0,,0,False,1626.5,399.5,,,1,,,Historic Collection
cl010060871,https://collections.louvre.fr/ark:/53355/cl010060871,"Loth et sa famille quittant Sodome, conduits par des anges",Département des Peintures,,non exposé,0,"Rubens, Petrus Paulus",Q5599,,,huile sur bois,,,ancienne collection royale/de la Couronne,1793.0,1625.0,,,0,False,1625.0,401.0,233.0,,1,,100+,Historic Collection
cl010060872,https://collections.louvre.fr/ark:/53355/cl010060872,"Portrait de Guillaume du Vair (1556-1621), magistrat du Parlement, Garde des sceaux de France sous Louis XIII",Département des Peintures,,non exposé,0,"Pourbus, Frans II",Q934540,,,huile sur toile,,,mode d'acquisition inconnu,,1600.0,1625.0,,0,False,1612.5,413.5,,,1,,,Unknown
cl010060873,https://collections.louvre.fr/ark:/53355/cl010060873,"Portrait de Henri IV (1553-1610), roi de France, en costume noir",Département des Peintures,"Salle 803, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 803 - La peinture flamande vers 1600",1,"Pourbus, Frans II",Q934540,,,huile sur bois,,,ancienne collection royale/de la Couronne,,1610.0,,,0,False,1610.0,416.0,,,1,,,Historic Collection
cl010060874,https://collections.louvre.fr/ark:/53355/cl010060874,"Portrait de Henri IV (1553-1610), roi de France, en armure",Département des Peintures,"Salle 807, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 807 - La peinture flamande vers 1600",1,"Pourbus, Frans II",Q934540,,,"huile sur toile (transposition (de bois sur toile: T. (autrefois sur B., transposé sur T. par Hacquin en 1777). H. 0,43 ; L. 0,28.))",,,ancienne collection royale/de la Couronne,,1600.0,1625.0,,0,False,1612.5,413.5,,,1,,,Historic Collection
cl010060875,https://collections.louvre.fr/ark:/53355/cl010060875,La Sainte Cène,Département des Peintures,"Salle 803, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 803 - La peinture flamande vers 1600",1,"Pourbus, Frans II",Q934540,,,huile sur toile,,,saisie révolutionnaire,,1618.0,,,0,False,1618.0,408.0,,,1,,,Historic Collection
cl010060876,https://collections.louvre.fr/ark:/53355/cl010060876,"Chasse au héron en présence de l'archiduc Léopold-Guillaume, gouverneur général des Pays-Bas espagnols",Département des Peintures,"Salle 850, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 850 - Antoon van Dyck (1599-1641) (ex-salle 26)",1,"Teniers, David II",Q335022,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1652.0,1656.0,,0,False,1654.0,372.0,,,1,,,Historic Collection
cl010060877,https://collections.louvre.fr/ark:/53355/cl010060877,"Cabaret près d'une rivière, avec des pêcheurs au filet",Département des Peintures,"Salle 853, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 853 - Antoon van Dyck (1599-1641) (ex-salle 24)",1,"Teniers, David II",Q335022,,,huile sur toile,,,entrée - Collection de Louis XVI,,1650.0,,,0,False,1650.0,376.0,,,1,,,Other
cl010060878,https://collections.louvre.fr/ark:/53355/cl010060878,Portrait de Philippe IV d'Espagne enfant,Département des Peintures,,non exposé,0,Espagne,,,,huile sur toile,,,mode d'acquisition inconnu,,1614.0,,,0,False,1614.0,412.0,,,1,,,Unknown
cl010060879,https://collections.louvre.fr/ark:/53355/cl010060879,Le Jeune mendiant,Département des Peintures,"Salle 718, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 718, Salle 718 - Bartolomé Esteban Murillo (1618-1682)",1,"Murillo, Bartolomé Esteban",Q192062,,,huile sur toile,,,entrée - Collection de Louis XVI,,1647.0,1648.0,,0,False,1647.5,378.5,,,1,,,Other
cl010060880,https://collections.louvre.fr/ark:/53355/cl010060880,Le Christ à la colonne et saint Pierre,Département des Peintures,,non exposé,0,"Murillo, Bartolomé Esteban",Q192062,,,huile (obsidienne),,,entrée - Collection de Louis XVI,1784.0,1670.0,,,0,False,1670.0,356.0,242.0,,1,,100+,Other
cl010060881,https://collections.louvre.fr/ark:/53355/cl010060881,Le Christ au jardin des oliviers,Département des Peintures,,non exposé,0,"Murillo, Bartolomé Esteban",Q192062,,,huile (obsidienne),,,achat,1784.0,1670.0,,,0,False,1670.0,356.0,242.0,,1,,100+,Purchase
cl010060882,https://collections.louvre.fr/ark:/53355/cl010060882,"La Sainte Famille, dite aussi La Vierge de Séville",Département des Peintures,"Salle 718, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 718, Salle 718 - Bartolomé Esteban Murillo (1618-1682)",1,"Murillo, Bartolomé Esteban",Q192062,,,huile sur toile (transposition),,,entrée - Collection de Louis XVI,1786.0,1665.0,1670.0,,0,False,1667.5,358.5,240.0,,1,,100+,Other
cl010060883,https://collections.louvre.fr/ark:/53355/cl010060883,Scène de l'Inquisition,Département des Peintures,,non exposé,0,"Lucas Velázquez, Eugenio",Q690593,,,huile sur toile,,,don,1921.0,1851.0,,,0,False,1851.0,175.0,105.0,,1,,100+,Gift
cl010060884,https://collections.louvre.fr/ark:/53355/cl010060884,La Déploration sur le Christ mort,Département des Peintures,,non exposé,0,"Huguet, Jaume",Q704600,,,huile sur toile (Bois transposé sur toile),,,entrée - Collection de Louis-Philippe,1837.0,1455.0,1460.0,,0,False,1457.5,568.5,189.0,,1,,100+,Other
cl010060886,https://collections.louvre.fr/ark:/53355/cl010060886,L'Estacade ou Gros temps sur le bord d'une digue de Hollande,Département des Peintures,"Salle 836, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 836 - Le paysage hollandais",1,"Ruisdael, Jacob Isaacksz van",Q213612,,,huile sur toile,,,ancienne collection royale/de la Couronne,1793.0,1670.0,,,0,False,1670.0,356.0,233.0,,1,,100+,Historic Collection
cl010060887,https://collections.louvre.fr/ark:/53355/cl010060887,La Chasse au cerf,Département des Peintures,"Salle 846, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 846 - Frans Hals (1581/1585-1666) et la peinture à Haarlem",1,"Wouwerman, Philips",Q454671,,,huile sur métal (cuivre),,,entrée - Collection de Louis XVI,,1660.0,,,0,False,1660.0,366.0,,,1,,,Other
cl010060888,https://collections.louvre.fr/ark:/53355/cl010060888,Le départ pour la chasse au pied d'un palais ou Le Départ pour la chasse à l’oiseau,Département des Peintures,"Salle 851, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 851 - Le pittoresque dans la peinture hollandaise (ex-salle 27-1)",1,"Wouwerman, Philips",Q454671,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1660.0,,,0,False,1660.0,366.0,,,1,,,Historic Collection
cl010060889,https://collections.louvre.fr/ark:/53355/cl010060889,Traversée à gué d’une rivière avec pont de bois la surplombant,Département des Peintures,,non exposé,0,"Wouwerman, Philips",Q454671,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1655.0,1660.0,,0,False,1657.5,368.5,,,1,,,Historic Collection
cl010060890,https://collections.louvre.fr/ark:/53355/cl010060890,Le Cortège du boeuf gras,Département des Peintures,"Salle 851, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 851 - Le pittoresque dans la peinture hollandaise (ex-salle 27-1)",1,"Wouwerman, Philips",Q454671,,,huile sur bois,,,ancienne collection royale/de la Couronne,,1650.0,1655.0,,0,False,1652.5,373.5,,,1,,,Historic Collection
cl010060895,https://collections.louvre.fr/ark:/53355/cl010060895,"Portrait d'homme âgé de vingt-cinq ans, tenant un oeillet et un chapelet orné d'une petite tête de mort sculptée.",Département des Peintures,"Salle 809, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 809 - Allemagne, 16e siècle",1,Allemagne Augsbourg,,,,bois (chêne),,,ancienne collection royale/de la Couronne,1671.0,1528.0,,,0,False,1528.0,498.0,355.0,,1,,100+,Historic Collection
cl010060896,https://collections.louvre.fr/ark:/53355/cl010060896,"""Soleil couchant à Ben Lomond"" (Tasmanie), 1840",Département des Peintures,"Salle 713, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 713 - Grande Bretagne / États-Unis",1,"Glover, John",Q3181600,,,huile sur toile,,,mode d'acquisition inconnu,,1840.0,,,0,False,1840.0,186.0,,,1,,,Unknown
cl010060899,https://collections.louvre.fr/ark:/53355/cl010060899,Saint Jacques le Majeur en pèlerin,Département des Peintures,,non exposé,0,"Cano, Alonso",Q378783,,,huile sur toile,,,achat,1977.0,1636.0,1638.0,,0,False,1637.0,389.0,49.0,,1,,41-60,Purchase
cl010060900,https://collections.louvre.fr/ark:/53355/cl010060900,Portrait de Marie de Médicis (1573-1642) en reine triomphante,Département des Peintures,"Salle 801, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 801 - Galerie Médicis",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010060901,https://collections.louvre.fr/ark:/53355/cl010060901,"Jeanne d'Autriche (1547-1578), grande-duchesse de Toscane, mère de Marie de Médicis",Département des Peintures,"Salle 801, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 801 - Galerie Médicis",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010060902,https://collections.louvre.fr/ark:/53355/cl010060902,"Portrait de François 1er de Médicis (1541-1587), grand-duc de Toscane, fils de Côme Ier et père de Marie de Médicis",Département des Peintures,"Salle 801, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 801 - Galerie Médicis",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010060903,https://collections.louvre.fr/ark:/53355/cl010060903,La Fuite en Égypte,Département des Peintures,"Salle 802, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle",1,"Rubens, Petrus Paulus",Q5599,,,huile sur toile,,,ancienne collection royale/de la Couronne,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010060904,https://collections.louvre.fr/ark:/53355/cl010060904,Vénus cherchant à dissuader Mars de partir au combat,Département des Peintures,"Salle 856, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 856 - Esquisses de Pierre Paul Rubens (1577-1640)",1,"Rubens, Petrus Paulus",Q5599,,,huile sur bois,,,dépôt,,1634.0,1635.0,,0,False,1634.5,391.5,,,1,,,Other
cl010060905,https://collections.louvre.fr/ark:/53355/cl010060905,Le Satyre et le paysan,Département des Peintures,,non exposé,0,"Ricci, Sebastiano",Q506483,,,huile sur toile,,,saisie révolutionnaire,,1675.0,1725.0,,0,False,1700.0,326.0,,,1,,,Historic Collection
cl010060906,https://collections.louvre.fr/ark:/53355/cl010060906,La diseuse de bonne aventure,Département des Peintures,,non exposé,0,"Boulogne, Valentin de",Q1337275,,,huile sur toile,,,ancienne collection,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010060907,https://collections.louvre.fr/ark:/53355/cl010060907,"Louis XV (1710-1774), roi de France. Portrait en pied, en costume royal",Département des Peintures,,non exposé,0,"Van Loo, Louis-Michel",Q381299,,,huile sur toile,,,entrée - Collection de Louis XV,,1760.0,,,0,False,1760.0,266.0,,,1,,,Other
cl010060908,https://collections.louvre.fr/ark:/53355/cl010060908,Sainte Geneviève de Paris.,Département des Peintures,,non exposé,0,"Dehérain, Herminie",Q33123459,,,huile sur toile,,,commande,1837.0,1835.0,1870.0,,0,False,1852.5,173.5,189.0,,1,,100+,Other
cl010060910,https://collections.louvre.fr/ark:/53355/cl010060910,Le Christ au roseau,Département des Peintures,,non exposé,0,"Solario, Andrea",Q495110,,,huile sur toile,,,ancienne collection,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Historic Collection
cl010060911,https://collections.louvre.fr/ark:/53355/cl010060911,"La Vierge allaitant l'Enfant, dit La Vierge au coussin vert",Département des Peintures,"Salle 710, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (2e travée)",1,"Solario, Andrea",Q495110,,,huile sur bois (peuplier),,,ancienne collection royale/de la Couronne,1742.0,1507.0,1510.0,,0,False,1508.5,517.5,284.0,,1,,100+,Historic Collection
