object_id,title,artist_name,object_begin_date,object_end_date,painting_age,creation_year,height_cm,width_cm,area_cm2,accession_year,years_in_collection,artist_work_count,tag_count,is_public_domain,is_highlight,department,has_known_artist,primary_medium,support,nationality_group,acquisition_type,tag_men,tag_women,tag_landscapes,tag_portraits,tag_mountains,tag_trees,tag_flowers,tag_birds,tag_horses,tag_abstraction,tag_count.1,is_on_display,medium,culture,period,tags,gallery_number,credit_line,area_quartile,acquisition_encoded,collection_age_band,department_encoded,primary_medium_encoded,support_encoded,nationality_group_encoded,acquisition_type_encoded
436567,Scenes from the Life of Saint John the Baptist,Francesco Granacci (Francesco di Andrea di Marco),1506,1507,520.0,1506.0,77.62891,151.1303,11732.080456973,1970.0,56.0,3,6,True,False,European Paintings,1,Oil,Wood/Panel,Italian,Gift,1,1,0,0,0,0,0,0,0,0,6,0,"Tempera, oil, and gold on wood",,,Bedrooms|Infants|Women|Saint John the Baptist|Virgin Mary|Beds,,"Purchase, Gwynne Andrews, Harris Brisbane Dick, Dodge, Fletcher, and Rogers Funds, funds from various donors, Ella Morris de Peyster Gift, Mrs. Donald Oenslager Gift, and Gifts in memory of Robert Lehman, 1970",Q4 (largest),1,41-60,4,5,8,8,1
436568,Saint John the Baptist Bearing Witness,Francesco Granacci,1506,1507,520.0,1506.0,75.6,209.6,15845.759999999998,1970.0,56.0,1,4,True,False,European Paintings,1,Oil,Wood/Panel,Italian,Gift,1,1,0,0,0,0,0,0,0,0,4,1,Oil and gold on wood,,,Men|Women|Christ|Saint John the Baptist,613.0,"Purchase, Gwynne Andrews, Harris Brisbane Dick, Dodge, Fletcher, and Rogers Funds, funds from various donors, Ella Morris de Peyster Gift, Mrs. Donald Oenslager Gift, and Gifts in memory of Robert Lehman, 1970",Q4 (largest),1,41-60,4,5,8,8,1
436569,The Choir of the Capuchin Church in Rome,François Marius Granet,1814,1815,212.0,1814.0,196.9,148.0,29141.2,1880.0,146.0,7,5,True,False,European Paintings,1,Oil,Canvas,French,Gift,1,0,0,0,0,0,0,0,0,0,5,0,Oil on canvas,,,Interiors|Churches|Boys|Men|Rome,,"Gift of P. L. Everard, 1880",Q4 (largest),1,100+,4,5,0,5,1
436570,The Adoration of the Shepherds,El Greco (Domenikos Theotokopoulos),1605,1610,418.0,1608.0,163.8,106.7,17477.460000000003,1905.0,121.0,8,5,True,False,European Paintings,1,Oil,Canvas,Other European,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,5,1,Oil on canvas,,,Cows|Lambs|Virgin Mary|Jesus|Adoration of the Shepherds,619.0,"Rogers Fund, 1905",Q4 (largest),3,100+,4,5,0,14,3
436571,The Adoration of the Shepherds,El Greco (Domenikos Theotokopoulos) and Workshop,1612,1614,413.0,1613.0,110.5,65.1,7193.549999999999,1941.0,85.0,1,8,True,False,European Paintings,1,Oil,Canvas,Other European,Bequest,1,0,0,0,0,0,0,0,0,0,8,1,Oil on canvas,,,Men|Lambs|Angels|Madonna and Child|Virgin Mary|Jesus|Adoration of the Shepherds|Shepherds,619.0,"Bequest of George Blumenthal, 1941",Q3,0,81-100,4,5,0,14,0
436572,Christ Healing the Blind,El Greco (Domenikos Theotokopoulos),1565,1575,456.0,1570.0,119.4,146.1,17444.34,1978.0,48.0,8,3,True,False,European Paintings,1,Oil,Canvas,Other European,Gift,1,1,0,0,0,0,0,0,0,0,3,1,Oil on canvas,,,Men|Women|Christ,619.0,"Gift of Mr. and Mrs. Charles Wrightsman, 1978",Q4 (largest),1,41-60,4,5,0,14,1
436573,Cardinal Fernando Niño de Guevara (1541–1609),El Greco (Domenikos Theotokopoulos),1595,1605,426.0,1600.0,170.8,108.0,18446.4,1929.0,97.0,8,2,True,True,European Paintings,1,Oil,Canvas,Other European,Bequest,1,0,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Portraits,619.0,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q4 (largest),0,81-100,4,5,0,14,0
436574,Portrait of an Old Man,El Greco (Domenikos Theotokopoulos),1595,1600,428.0,1598.0,52.7,46.7,2461.09,1924.0,102.0,8,2,True,False,European Paintings,1,Oil,Canvas,Other European,Bequest,1,0,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Portraits,619.0,"Purchase, Joseph Pulitzer Bequest, 1924",Q2,0,100+,4,5,0,14,0
436575,View of Toledo,El Greco (Domenikos Theotokopoulos),1599,1600,426.0,1600.0,121.3,108.6,13173.179999999998,1929.0,97.0,8,2,True,True,European Paintings,1,Oil,Canvas,Other European,Bequest,0,0,0,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Buildings|Cities,619.0,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q4 (largest),0,81-100,4,5,0,14,0
436576,The Vision of Saint John,El Greco (Domenikos Theotokopoulos),1608,1614,415.0,1611.0,222.3,193.0,42903.9,1956.0,70.0,8,4,True,False,European Paintings,1,Oil,Canvas,Other European,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,4,1,Oil on canvas,,,Infants|Male Nudes|Female Nudes|Saint John the Evangelist,619.0,"Rogers Fund, 1956",Q4 (largest),3,61-80,4,5,0,14,3
436577,Saint Andrew,El Greco,1605,1615,416.0,1610.0,109.9,64.1,7044.59,1961.0,65.0,1,2,True,False,European Paintings,1,Oil,Canvas,Other European,Bequest,1,0,0,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Saints,619.0,"Bequest of Stephen C. Clark, 1960",Q3,0,61-80,4,5,0,14,0
436578,All Saints,Greek Painter,1700,1799,276.0,1750.0,31.8,21.0,667.8000000000001,1931.0,95.0,1,4,True,False,European Paintings,1,Tempera,Wood/Panel,Other European,Bequest,0,0,0,0,0,0,0,0,0,0,4,0,"Tempera on wood, gold ground",,,Christ|Saint John the Baptist|Virgin Mary|Saints,,"Bequest of Lillie P. Bliss, 1931",Q1 (smallest),0,81-100,4,8,8,14,0
436579,Broken Eggs,Jean-Baptiste Greuze,1756,1756,270.0,1756.0,73.0,94.0,6862.0,1920.0,106.0,9,5,True,True,European Paintings,1,Oil,Canvas,French,Bequest,1,1,0,0,0,0,0,0,0,0,5,0,Oil on canvas,,,Interiors|Children|Men|Women|Eggs,,"Bequest of William K. Vanderbilt, 1920",Q3,0,100+,4,5,0,5,0
436580,Aegina Visited by Jupiter,Jean-Baptiste Greuze,1767,1769,258.0,1768.0,147.0,195.9,28797.3,1970.0,56.0,9,4,True,False,European Paintings,1,Oil,Canvas,French,Bequest,0,0,0,0,0,0,0,0,0,0,4,1,Oil on canvas,,,Eagles|Female Nudes|Jupiter|Beds,632.0,"Gift of Harry N. Abrams and Purchase, Joseph Pulitzer Bequest, Pfeiffer, Fletcher, and Rogers Funds, 1970",Q4 (largest),0,41-60,4,5,0,5,0
436581,"Charles Claude de Flahaut (1730–1809), Comte d'Angiviller",Jean-Baptiste Greuze,1763,1763,263.0,1763.0,64.1,54.0,3461.3999999999996,1966.0,60.0,9,2,True,False,European Paintings,1,Oil,Canvas,French,Gift,1,0,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Portraits,632.0,"Gift of Edith C. Blum (et al.) Executors, in memory of Mr. and Mrs. Albert Blum, 1966",Q2,1,41-60,4,5,0,5,1
436582,Head of a Young Woman,Jean-Baptiste Greuze,1780,1789,242.0,1784.0,41.0,32.4,1328.4,1967.0,59.0,9,2,True,False,European Paintings,1,Oil,Canvas,French,Bequest,1,1,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Portraits|Women,639.0,"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",Q2,0,41-60,4,5,0,5,0
436583,Study of a Woman’s Head,Jean-Baptiste Greuze,1775,1785,246.0,1780.0,47.0,40.6,1908.2,1871.0,155.0,9,2,True,False,European Paintings,1,Oil,Wood/Panel,French,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,2,1,Oil on wood,,,Profiles|Women,639.0,"Purchase, 1871",Q2,3,100+,4,5,8,5,3
436584,"Madame Jean-Baptiste Nicolet (Anne Antoinette Desmoulins, 1743–1817)",Jean-Baptiste Greuze,1787,1789,238.0,1788.0,64.1,53.3,3416.5299999999993,1955.0,71.0,9,2,True,False,European Paintings,1,Oil,Wood/Panel,French,Gift,1,1,0,1,0,0,0,0,0,0,2,1,Oil on wood,,,Portraits|Women,631.0,"Gift of Colonel and Mrs. Jacques Balsan, 1955",Q2,1,61-80,4,5,8,5,1
436586,Princess Varvara Nikolaevna Gagarina (1762–1802),Jean-Baptiste Greuze,1780,1782,245.0,1781.0,80.0,63.5,5080.0,1965.0,61.0,9,4,True,False,European Paintings,1,Oil,Canvas,French,Gift,1,1,0,1,0,0,0,0,0,0,4,1,Oil on canvas,,,Princesses|Portraits|Women|Dogs,631.0,"Gift of Mrs. William M. Haupt, from the collection of Mrs. James B. Haggin, 1965",Q3,1,61-80,4,5,0,5,1
436587,Jean Jacques Caffiéri (1725–1792),Jean-Baptiste Greuze,1760,1770,261.0,1765.0,64.1,52.7,3378.0699999999997,1956.0,70.0,9,2,True,False,European Paintings,1,Oil,Canvas,French,Bequest,1,0,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Portraits,631.0,"Bequest of Ethel Tod Humphrys, 1956",Q2,0,61-80,4,5,0,5,0
436588,Head of a Young Boy,Jean-Baptiste Greuze,1763,1763,263.0,1763.0,47.9,39.1,1872.89,1932.0,94.0,9,2,True,False,European Paintings,1,Oil,Canvas,French,Bequest,0,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Boys|Portraits,,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",Q2,0,81-100,4,5,0,5,0
436590,"The Empress Elizabeth of Russia (1709–1762) on Horseback, Attended by a Page",Georg Christoph Grooth,1743,1749,280.0,1746.0,79.7,62.2,4957.34,1978.0,48.0,1,4,True,False,European Paintings,1,Oil,Canvas,German,Gift,1,1,0,1,0,0,0,0,1,0,4,0,Oil on canvas,,,Men|Portraits|Women|Horses,,"Gift of Mr. and Mrs. Nathaniel Spear Jr., 1978",Q3,1,41-60,4,5,0,6,1
436591,Portrait of a Woman,Johann Nikolaus Grooth,1743,1797,256.0,1770.0,81.3,65.1,5292.629999999999,1922.0,104.0,1,3,False,False,European Paintings,1,Oil,Canvas,German,Gift,1,1,0,1,0,0,0,0,0,0,3,0,Oil on canvas,,,Portraits|Women|Parrots,,"Gift of Édouard Jonas, 1922",Q3,1,100+,4,5,0,6,1
436593,Fantastic Landscape,Francesco Guardi,1760,1770,261.0,1765.0,155.6,273.1,42494.36,1941.0,85.0,16,3,True,False,European Paintings,1,Oil,Canvas,Italian,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Ruins|Landscapes|Boats,,"Rogers Fund, 1941",Q4 (largest),3,81-100,4,5,0,8,3
436594,Fantastic Landscape,Francesco Guardi,1760,1770,261.0,1765.0,155.6,189.2,29439.519999999997,1953.0,73.0,16,2,True,False,European Paintings,1,Oil,Canvas,Italian,Gift,0,0,1,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Landscapes|Boats,644.0,"Gift of Julia A. Berwind, 1953",Q4 (largest),1,61-80,4,5,0,8,1
436595,Fantastic Landscape,Francesco Guardi,1760,1770,261.0,1765.0,155.6,189.2,29439.519999999997,1953.0,73.0,16,3,True,False,European Paintings,1,Oil,Canvas,Italian,Gift,0,0,1,0,0,0,0,0,0,0,3,1,Oil on canvas,,,Ruins|Landscapes|Boats,644.0,"Gift of Julia A. Berwind, 1953",Q4 (largest),1,61-80,4,5,0,8,1
436596,Venice from the Bacino di San Marco,Francesco Guardi,1760,1780,256.0,1770.0,121.9,152.4,18577.56,1965.0,61.0,16,5,True,False,European Paintings,1,Oil,Canvas,Italian,Bequest,0,0,0,0,0,0,0,0,0,0,5,1,Oil on canvas,,,Buildings|Cities|Boats|Harbors|Venice,644.0,"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",Q4 (largest),0,61-80,4,5,0,8,0
436597,Piazza San Marco,Francesco Guardi,1767,1769,258.0,1768.0,68.9,85.7,5904.7300000000005,1950.0,76.0,16,4,True,False,European Paintings,1,Oil,Canvas,Italian,Bequest,0,0,0,0,0,0,0,0,0,0,4,1,Oil on canvas,,,Buildings|Towers|Cities|Venice,644.0,"Bequest of Mary Stillman Harkness, 1950",Q3,0,61-80,4,5,0,8,0
436598,Santa Maria della Salute,Francesco Guardi,1763,1769,260.0,1766.0,53.3,85.7,4567.8099999999995,1871.0,155.0,16,5,True,False,European Paintings,1,Oil,Canvas,Italian,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,5,1,Oil on canvas,,,Buildings|Churches|Canals|Boats|Venice,644.0,"Purchase, 1871",Q3,3,100+,4,5,0,8,3
436599,The Grand Canal above the Rialto,Francesco Guardi,1767,1769,258.0,1768.0,53.3,85.7,4567.8099999999995,1871.0,155.0,16,6,True,False,European Paintings,1,Oil,Canvas,Italian,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,6,1,Oil on canvas,,,Buildings|Cities|Bridges|Canals|Boats|Venice,644.0,"Purchase, 1871",Q3,3,100+,4,5,0,8,3
436600,Venice: The Dogana and Santa Maria della Salute,Francesco Guardi,1732,1793,264.0,1762.0,18.1,32.1,581.0100000000001,1982.0,44.0,16,4,True,False,European Paintings,1,Oil,Wood/Panel,Italian,Other,0,0,0,0,0,0,0,0,0,0,4,1,Oil on wood,,,Buildings|Canals|Boats|Venice,541.0,"The Jack and Belle Linsky Collection, 1982",Q1 (smallest),2,41-60,4,5,8,8,2
436601,Venice: The Rialto,Francesco Guardi,1732,1793,264.0,1762.0,18.1,32.1,581.0100000000001,1982.0,44.0,16,6,True,False,European Paintings,1,Oil,Wood/Panel,Italian,Other,0,0,0,0,0,0,0,0,0,0,6,1,Oil on wood,,,Buildings|Cities|Canals|Rivers|Boats|Venice,541.0,"The Jack and Belle Linsky Collection, 1982",Q1 (smallest),2,41-60,4,5,8,8,2
436602,Madonna and Child,Guariento di Arpo,1338,1370,672.0,1354.0,82.2,47.9,3937.38,1888.0,138.0,1,1,True,False,European Paintings,1,Tempera,Wood/Panel,Italian,Gift,0,0,0,0,0,0,0,0,0,0,1,0,"Tempera on wood, gold ground",,,Madonna and Child,,"Gift of Coudert Brothers, 1888",Q3,1,100+,4,8,8,8,1
436603,Samson Captured by the Philistines,Guercino (Giovanni Francesco Barbieri),1619,1619,407.0,1619.0,191.1,236.9,45271.59,1984.0,42.0,2,2,True,True,European Paintings,1,Oil,Canvas,Italian,Gift,1,1,0,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Women|Samson,620.0,"Gift of Mr. and Mrs. Charles Wrightsman, 1984",Q4 (largest),1,41-60,4,5,0,8,1
436604,The Vocation of Saint Aloysius (Luigi) Gonzaga,Guercino (Giovanni Francesco Barbieri),1645,1655,376.0,1650.0,355.6,269.2,95727.52,1973.0,53.0,2,6,True,False,European Paintings,1,Oil,Canvas,Italian,Gift,1,0,0,0,0,0,0,0,0,0,6,1,Oil on canvas,,,Altars|Men|Angels|Cross|Crucifixion|Saints,620.0,"Gift of Mr. and Mrs. Charles Wrightsman, 1973",Q4 (largest),1,41-60,4,5,0,8,1
436607,An Allegory,Domenico Guidobono,1710,1720,311.0,1715.0,144.1,234.3,33762.63,1970.0,56.0,1,8,True,False,European Paintings,1,Oil,Canvas,Italian,Gift,1,1,0,0,0,0,0,1,0,0,8,0,Oil on canvas,,,Birds|Books|Skulls|Girls|Women|Cats|Dogs|Allegory,,"Purchase, R. A. Farnsworth Gift, Gwynne Andrews, Charles B. Curtis, Rogers, Marquand, The Alfred N. Punnett Endowment, and Victor Wilbour Memorial Funds, 1970",Q4 (largest),1,41-60,4,5,0,8,1
436609,In the Studio,Hugo von Habermann,1885,1885,141.0,1885.0,100.6,95.9,9647.54,1916.0,110.0,1,3,False,False,European Paintings,1,Oil,Canvas,German,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Interiors|Women|Easels,,"Reisinger Fund, 1916",Q4 (largest),3,100+,4,5,0,6,3
436615,A Banquet,Dirck Hals,1628,1628,398.0,1628.0,40.6,66.0,2679.6,1871.0,155.0,1,4,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,4,0,Oil on wood,,,Interiors|Men|Women|Dining,,"Purchase, 1871",Q2,3,100+,4,5,8,3,3
436616,Young Man and Woman in an Inn,Frans Hals,1623,1623,403.0,1623.0,105.4,79.4,8368.76,1914.0,112.0,13,4,True,False,European Paintings,1,Oil,Canvas,Dutch,Bequest,1,1,0,0,0,0,0,0,0,0,4,1,Oil on canvas,,,Happiness|Men|Women|Dogs,637.0,"Bequest of Benjamin Altman, 1913",Q3,0,100+,4,5,0,3,0
436617,Portrait of a Bearded Man with a Ruff,Frans Hals,1625,1625,401.0,1625.0,76.2,63.5,4838.7,1949.0,77.0,13,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Other,1,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Portraits,,"The Jules Bache Collection, 1949",Q3,2,61-80,4,5,0,3,2
436618,"Anna van der Aar (born 1576/77, died after 1626)",Frans Hals,1626,1626,400.0,1626.0,22.2,16.5,366.3,1929.0,97.0,13,2,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Bequest,1,1,0,1,0,0,0,0,0,0,2,0,Oil on wood,,,Portraits|Women,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q1 (smallest),0,81-100,4,5,8,3,0
436619,Petrus Scriverius (1576–1660),Frans Hals,1626,1626,400.0,1626.0,22.2,16.5,366.3,1929.0,97.0,13,2,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Bequest,1,0,0,1,0,0,0,0,0,0,2,0,Oil on wood,,,Men|Portraits,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q1 (smallest),0,81-100,4,5,8,3,0
436620,Paulus Verschuur (1606–1667),Frans Hals,1643,1643,383.0,1643.0,118.7,94.0,11157.8,1926.0,100.0,13,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Gift,1,0,0,1,0,0,0,0,0,0,2,1,Oil on canvas,,,Men|Portraits,616.0,"Gift of Archer M. Huntington, in memory of his father, Collis Potter Huntington, 1926",Q4 (largest),1,81-100,4,5,0,3,1
436621,"Portrait of a Man, Possibly Nicolaes Pietersz Duyst van Voorhout (born about 1600, died 1650)",Frans Hals,1636,1638,389.0,1637.0,80.6,66.0,5319.599999999999,1949.0,77.0,13,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Other,1,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Portraits,,"The Jules Bache Collection, 1949",Q3,2,61-80,4,5,0,3,2
436622,Merrymakers at Shrovetide,Frans Hals,1616,1617,410.0,1616.0,131.4,99.7,13100.580000000002,1914.0,112.0,13,8,True,True,European Paintings,1,Oil,Canvas,Dutch,Bequest,1,1,0,0,0,0,0,0,0,0,8,1,Oil on canvas,,,Food|Bread|Happiness|Men|Women|Party|Bagpipes|Eggs,637.0,"Bequest of Benjamin Altman, 1913",Q4 (largest),0,100+,4,5,0,3,0
436623,Portrait of a Man,Frans Hals,1650,1653,374.0,1652.0,110.5,86.4,9547.2,1891.0,135.0,13,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Gift,1,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Portraits,,"Marquand Collection, Gift of Henry G. Marquand, 1890",Q4 (largest),1,100+,4,5,0,3,1
436624,Portrait of a Woman,Frans Hals,1645,1655,376.0,1650.0,100.0,81.9,8190.000000000001,1891.0,135.0,13,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Gift,1,1,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Portraits|Women,,"Marquand Collection, Gift of Henry G. Marquand, 1890",Q3,1,100+,4,5,0,3,1
436625,The Smoker,Frans Hals,1623,1625,402.0,1624.0,46.7,49.5,2311.65,1889.0,137.0,13,4,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Gift,1,1,0,0,0,0,0,0,0,0,4,1,Oil on wood,,,Men|Women|Smoking|Pipes,637.0,"Marquand Collection, Gift of Henry G. Marquand, 1889",Q2,1,100+,4,5,8,3,1
436626,Boy with a Lute,Frans Hals,1620,1630,401.0,1625.0,72.1,59.1,4261.11,1914.0,112.0,13,3,True,False,European Paintings,1,Oil,Canvas,Dutch,Bequest,0,0,0,1,0,0,0,0,0,0,3,0,Oil on canvas,,,Boys|Portraits|Lutes,,"Bequest of Benjamin Altman, 1913",Q3,0,100+,4,5,0,3,0
436627,Frans Hals (1582/83–1666),Frans Hals,1650,1659,372.0,1654.0,32.7,27.9,912.33,1932.0,94.0,13,3,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Bequest,1,0,0,1,0,0,0,0,0,0,3,0,Oil on wood,,,Men|Portraits|Artists,,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",Q1 (smallest),0,81-100,4,5,8,3,0
436628,Malle Babbe,Frans Hals,1625,1649,389.0,1637.0,74.9,61.0,4568.900000000001,1871.0,155.0,13,3,True,False,European Paintings,1,Oil,Canvas,Dutch,Purchase/Fund,1,1,0,1,0,0,0,0,0,0,3,0,Oil on canvas,,,Portraits|Women|Owls,,"Purchase, 1871",Q3,3,100+,4,5,0,3,3
436630,Portrait of a Woman,Adriaen Hanneman,1648,1658,373.0,1653.0,80.0,63.5,5080.0,1889.0,137.0,1,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Gift,1,1,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Portraits|Women,,"Marquand Collection, Gift of Henry G. Marquand, 1889",Q3,1,100+,4,5,0,3,1
436631,Self-Portrait,George Henry Harlow,1807,1819,213.0,1813.0,76.2,63.5,4838.7,1895.0,131.0,1,2,True,False,European Paintings,1,Oil,Canvas,British,Gift,1,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Self-portraits,,"Gift of George A. Hearn, 1895",Q3,1,100+,4,5,0,1,1
436632,Moonrise,Henri-Joseph Harpignies,1885,1885,141.0,1885.0,87.6,163.2,14296.319999999998,1886.0,140.0,4,3,True,False,European Paintings,1,Oil,Canvas,French,Gift,0,0,1,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Moon|Landscapes|Evening,,"Gift of Arnold and Tripp, 1886",Q4 (largest),1,100+,4,5,0,5,1
436634,A Vase of Flowers,Margareta Haverman,1716,1716,310.0,1716.0,79.4,60.3,4787.82,1871.0,155.0,1,3,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Purchase/Fund,0,0,0,0,0,0,1,0,0,0,3,1,Oil on wood,,,Grapes|Flowers|Still Life,617.0,"Purchase, 1871",Q3,3,100+,4,5,8,3,3
436636,Still Life with a Glass and Oysters,Jan Davidsz de Heem,1635,1645,386.0,1640.0,25.1,19.1,479.4100000000001,1871.0,155.0,2,5,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,5,0,Oil on wood,,,Fruit|Grapes|Lemons|Still Life|Oysters,,"Purchase, 1871",Q1 (smallest),3,100+,4,5,8,3,3
436637,Still Life: A Banqueting Scene,Jan Davidsz de Heem,1640,1641,386.0,1640.0,135.3,185.4,25084.620000000003,1912.0,114.0,2,4,True,False,European Paintings,1,Oil,Canvas,Dutch,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,4,0,Oil on canvas,,,Fruit|Grapes|Lobsters|Still Life,,"Charles B. Curtis Fund, 1912",Q4 (largest),3,100+,4,5,0,3,3
436638,"Jacob Willemsz van Veen (1456–1535), the Artist's Father",Maarten van Heemskerck,1532,1532,494.0,1532.0,52.1,34.9,1818.29,1871.0,155.0,1,2,True,False,European Paintings,1,Oil,Wood/Panel,Other,Purchase/Fund,1,0,0,1,0,0,0,0,0,0,2,1,Oil on wood,,,Men|Portraits,612.0,"Purchase, 1871",Q2,3,100+,4,5,8,12,3
436641,Portrait of a Man,Bartholomeus van der Helst,1647,1647,379.0,1647.0,66.7,54.9,3661.83,1871.0,155.0,2,2,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Purchase/Fund,1,0,0,1,0,0,0,0,0,0,2,0,Oil on wood,,,Men|Portraits,,"Purchase, 1871",Q3,3,100+,4,5,8,3,3
436642,The Musician,Bartholomeus van der Helst,1662,1662,364.0,1662.0,138.4,111.1,15376.24,1873.0,153.0,2,5,True,False,European Paintings,1,Oil,Canvas,Dutch,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,5,1,Oil on canvas,,,Musical Instruments|Women|Music|Lutes|Musicians,681.0,"Purchase, 1873",Q4 (largest),3,100+,4,5,0,3,3
436643,The Calling of Saint Matthew,Jan Sanders van Hemessen,1524,1564,482.0,1544.0,111.4,151.1,16832.54,1871.0,155.0,1,4,True,False,European Paintings,1,Oil,Wood/Panel,Other,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,4,0,Oil on wood,,,Men|Women|Saint Matthew|Writing,,"Purchase, 1871",Q4 (largest),3,100+,4,5,8,12,3
436644,A Bather (Echo),Jean-Jacques Henner,1881,1881,145.0,1881.0,96.8,70.5,6824.4,1887.0,139.0,2,1,True,False,European Paintings,1,Oil,Canvas,French,Bequest,0,0,0,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Female Nudes,,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",Q3,0,100+,4,5,0,5,0
436645,Young Woman Praying,Jean-Jacques Henner,1849,1905,149.0,1877.0,63.2,45.4,2869.28,1937.0,89.0,2,3,True,False,European Paintings,1,Oil,Canvas,French,Bequest,1,1,0,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Profiles|Women|Praying,,"Bequest of Emma T. Gary, 1934",Q2,0,81-100,4,5,0,5,0
436647,The Huis ten Bosch at The Hague and Its Formal Garden (View from the South),Jan van der Heyden,1668,1670,357.0,1669.0,39.052578,55.24511,2157.46396739358,1964.0,62.0,2,2,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Gift,0,0,0,0,0,0,0,0,0,0,2,0,Oil on wood,,,Houses|Gardens,,"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1964",Q2,1,61-80,4,5,8,3,1
436648,The Huis ten Bosch at The Hague and Its Formal Garden (View from the East),Jan van der Heyden,1668,1670,357.0,1669.0,39.1,54.92761,2147.669551,1964.0,62.0,2,2,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Gift,0,0,0,0,0,0,0,0,0,0,2,0,Oil on wood,,,Houses|Gardens,,"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1964",Q2,1,61-80,4,5,8,3,1
436652,Entrance to a Village,Meyndert Hobbema,1660,1670,361.0,1665.0,74.9,110.2,8253.980000000001,1914.0,112.0,2,3,True,False,European Paintings,1,Oil,Wood/Panel,Dutch,Bequest,0,0,1,0,0,0,0,0,0,0,3,0,Oil on wood,,,Houses|Villages|Landscapes,,"Bequest of Benjamin Altman, 1913",Q3,0,100+,4,5,8,3,0
436653,Woodland Road,Meyndert Hobbema,1665,1675,356.0,1670.0,94.6,129.5,12250.7,1950.0,76.0,2,2,True,False,European Paintings,1,Oil,Canvas,Dutch,Bequest,0,0,1,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Roads|Landscapes,615.0,"Bequest of Mary Stillman Harkness, 1950",Q4 (largest),0,61-80,4,5,0,3,0
